tournament,round,date,team1_player1,team1_player2,team2_player1,team2_player2,team1_sets,team2_sets
2024 PPA Austin Showdown,Round 64,2024-03-18,Lohani A.,Neumann A.,Turmel P.,Kheireddin B.,2,1
2024 PPA Austin Showdown,Round 64,2024-03-18,Bass S.,Brown M.,Farias J.,Nsekpong B.,0,2
2024 PPA Austin Showdown,Round 64,2024-03-18,Morrow T.,Newell B.,Trinh T.,Slutsky R.,0,2
2024 PPA Austin Showdown,Round 64,2024-03-18,Roddy E.,Merchant A.,Haas P.,Kim E.,2,0
2024 PPA Austin Showdown,Round 64,2024-03-18,Klinger C.,Vich J.,Wazir A.,Violette E.,2,0
2024 PPA Austin Showdown,Round 64,2024-03-18,Jakovljevic I.,French B.,Mead M.,Quinones C.,2,0
2024 PPA Austin Showdown,Round 64,2024-03-18,Blaszkewycz E.,Teoni P.,Nguyen H.,Bricker A.,2,0
2024 PPA Austin Showdown,Round 64,2024-03-18,Hovenier B.,Eveloff R.,Tomassi T.,Fu R.,0,2
2024 PPA North Carolina,Finals,2024-04-07,Johns C.,Johns B.,Ge A.,Vich J.,3,1
2024 PPA North Carolina,Bronze Medal Match,2024-04-07,McGuffin T.,Bar D.,Tellez P.,Staksrud F.,0,2
2024 PPA North Carolina,Semi-Finals,2024-04-07,Johns C.,Johns B.,McGuffin T.,Bar D.,2,0
2024 PPA North Carolina,Semi-Finals,2024-04-07,Ge A.,Vich J.,Tellez P.,Staksrud F.,2,0
2024 PPA North Carolina,Quarter Finals,2024-04-07,Tellez P.,Staksrud F.,Rettenmaier T.,Garnett C.,2,0
2024 PPA North Carolina,Quarter Finals,2024-04-07,McGuffin T.,Bar D.,Jakovljevic I.,French B.,2,0
2024 PPA North Carolina,Quarter Finals,2024-04-07,Ge A.,Vich J.,Dawson C.,Patriquin H.,2,1
2024 PPA North Carolina,Quarter Finals,2024-04-07,Johns C.,Johns B.,Alshon C.,Wilson T.,2,1
2024 PPA North Carolina,Round 16,2024-04-07,Johns C.,Johns B.,De La Rosa D.,Emmrich M.,2,0
2024 PPA North Carolina,Round 16,2024-04-07,Rettenmaier T.,Garnett C.,Hewett R.,Kawka P.,2,0
2024 PPA North Carolina,Round 16,2024-04-07,Tellez P.,Staksrud F.,Beasley N.,Eveloff R.,2,0
2024 PPA North Carolina,Round 16,2024-04-07,Devilliers J.,Smith P.,Dawson C.,Patriquin H.,0,2
2024 PPA North Carolina,Round 16,2024-04-07,Ignatowich J.,Wright M.,Ge A.,Vich J.,0,2
2024 PPA North Carolina,Round 16,2024-04-07,Arnold J.,Loong T.,Jakovljevic I.,French B.,1,2
2024 PPA North Carolina,Round 16,2024-04-07,McGuffin T.,Bar D.,Teoni P.,Johnson C.,2,0
2024 PPA North Carolina,Round 16,2024-04-07,Alshon C.,Wilson T.,Fought T.,Stone W.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Hewett R.,Kawka P.,Shick C.,Sock J.,2,1
2024 PPA North Carolina,Round 32,2024-04-07,Ignatowich J.,Wright M.,Sherry R.,Alvarez J.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Fought T.,Stone W.,Bond G.,Querrey S.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Rettenmaier T.,Garnett C.,Wasson L.,Slutsky R.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Deakin S.,Roddy E.,Beasley N.,Eveloff R.,1,2
2024 PPA North Carolina,Round 32,2024-04-07,Tellez P.,Staksrud F.,Hovenier B.,Joseph G.,2,1
2024 PPA North Carolina,Round 32,2024-04-07,Dawson C.,Patriquin H.,Nemoff C.,Cassidy R.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Devilliers J.,Smith P.,Andrews J.,Perez E.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Ge A.,Vich J.,Dobran J.,Brown M.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Arnold J.,Loong T.,Alhouni M.,Whittaker R.,2,1
2024 PPA North Carolina,Round 32,2024-04-07,Teoni P.,Johnson C.,Patrick C.,Duong Q.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,McGuffin T.,Bar D.,Johnson H.,Johnson Y.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,Alshon C.,Wilson T.,Alda M.,Shekar K.,2,0
2024 PPA North Carolina,Round 32,2024-04-07,De La Rosa D.,Emmrich M.,Dow G.,Scarpa A.,2,1
2024 PPA North Carolina,Round 32,2024-04-07,Johns C.,Johns B.,Young D.,Terron A.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Gilbert R.,Gilbert E.,Sherry R.,Alvarez J.,0,2
2024 PPA North Carolina,Round 64,2024-04-07,Jakovljevic I.,French B.,Riley S.,Kaplan M.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Patrick C.,Duong Q.,Osborne N.,Caulfield K.,2,1
2024 PPA North Carolina,Round 64,2024-04-07,Johnson H.,Johnson Y.,Nesbitt M.,Sariban N.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Bond G.,Querrey S.,Rogers A.,Bramblett B.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Dow G.,Scarpa A.,Gan E.,Ali S.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Young D.,Terron A.,Giannelli J.,Bigoness K.,2,1
2024 PPA North Carolina,Round 64,2024-04-07,Wasson L.,Slutsky R.,Clary A.,Zelasko N.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Hovenier B.,Joseph G.,Jones H.,Hansbrough T.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Nemoff C.,Cassidy R.,Terzian J.,Santini E.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Dobran J.,Brown M.,Clayton B.,Owens W.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Beasley N.,Eveloff R.,Boyle H.,Wetherell A.,2,1
2024 PPA North Carolina,Round 64,2024-04-07,Andrews J.,Perez E.,Mangiapane N.,Delgado J.,2,1
2024 PPA North Carolina,Round 64,2024-04-07,Alhouni M.,Whittaker R.,Laidlaw R.,Yang L.,2,1
2024 PPA North Carolina,Round 64,2024-04-07,Alda M.,Shekar K.,Torresin R.,Guy A.,2,0
2024 PPA North Carolina,Round 64,2024-04-07,Shick C.,Sock J.,Broker J.,Green M.,2,0
2024 PPA Houston,Finals,2024-04-14,Johns C.,Johns B.,Tellez P.,Staksrud F.,3,0
2024 PPA Houston,Bronze Medal Match,2024-04-14,Wilson T.,Bar D.,Alshon C.,Loong T.,2,1
2024 PPA Houston,Semi-Finals,2024-04-14,Alshon C.,Loong T.,Tellez P.,Staksrud F.,0,2
2024 PPA Houston,Semi-Finals,2024-04-14,Johns C.,Johns B.,Wilson T.,Bar D.,2,0
2024 PPA Houston,Quarter Finals,2024-04-14,Tellez P.,Staksrud F.,Garnett C.,Young D.,2,1
2024 PPA Houston,Quarter Finals,2024-04-14,Johns C.,Johns B.,Klinger C.,Vich J.,2,0
2024 PPA Houston,Quarter Finals,2024-04-14,Hewett R.,Howells W.,Alshon C.,Loong T.,0,2
2024 PPA Houston,Quarter Finals,2024-04-14,Johnson Y.,Frazier D.,Wilson T.,Bar D.,0,2
2024 PPA Houston,Round 16,2024-04-14,Garnett C.,Young D.,Arnold J.,Munro J.,2,0
2024 PPA Houston,Round 16,2024-04-14,Tellez P.,Staksrud F.,Pailet E.,Stone W.,2,0
2024 PPA Houston,Round 16,2024-04-14,Ignatowich J.,Wright M.,Hewett R.,Howells W.,1,2
2024 PPA Houston,Round 16,2024-04-14,Wilson T.,Bar D.,Dawson C.,Patriquin H.,2,0
2024 PPA Houston,Round 16,2024-04-14,Devilliers J.,Smith P.,Klinger C.,Vich J.,0,2
2024 PPA Houston,Round 16,2024-04-14,Johns C.,Johns B.,Deakin S.,Jakovljevic I.,2,0
2024 PPA Houston,Round 16,2024-04-14,Alshon C.,Loong T.,Rettenmaier T.,Navratil Z.,2,1
2024 PPA Houston,Round 16,2024-04-14,Johnson Y.,Frazier D.,Teoni P.,Kawka P.,2,0
2024 PPA Houston,Round 32,2024-04-14,Arnold J.,Munro J.,Parsons D.,Gonzalez I.,2,0
2024 PPA Houston,Round 32,2024-04-14,Garnett C.,Young D.,Black N.,Shearer D.,2,0
2024 PPA Houston,Round 32,2024-04-14,Tellez P.,Staksrud F.,Lui J.,Morrow T.,2,0
2024 PPA Houston,Round 32,2024-04-14,Rettenmaier T.,Navratil Z.,De La Rosa D.,Emmrich M.,2,1
2024 PPA Houston,Round 32,2024-04-14,Alshon C.,Loong T.,Hall D.,Larson B.,2,0
2024 PPA Houston,Round 32,2024-04-14,Hewett R.,Howells W.,Goldin G.,Madonia S.,2,0
2024 PPA Houston,Round 32,2024-04-14,Ignatowich J.,Wright M.,Querrey S.,Burrows W.,2,0
2024 PPA Houston,Round 32,2024-04-14,Wilson T.,Bar D.,Hammond B.,Campbell C.,2,0
2024 PPA Houston,Round 32,2024-04-14,Teoni P.,Kawka P.,Bass S.,Brown M.,2,1
2024 PPA Houston,Round 32,2024-04-14,Johnson Y.,Frazier D.,Khlif N.,Hunter J.,2,1
2024 PPA Houston,Round 32,2024-04-14,Smith S.,Fought T.,Klinger C.,Vich J.,0,2
2024 PPA Houston,Round 32,2024-04-14,Deakin S.,Jakovljevic I.,French B.,Trinh T.,2,1
2024 PPA Houston,Round 32,2024-04-14,Johns C.,Johns B.,Bellamy R.,Cincola J.,2,0
2024 PPA Houston,Round 32,2024-04-14,Pailet E.,Stone W.,Mok J.,Growcott M.,2,0
2024 PPA Houston,Round 32,2024-04-14,Dawson C.,Patriquin H.,Loyd J.,Loyd M.,2,0
2024 PPA Houston,Round 32,2024-04-14,Devilliers J.,Smith P.,Roddy E.,Diamond C.,2,1
2024 PPA Houston,Round 64,2024-04-14,Black N.,Shearer D.,Nguyen H.,Gee A.,2,0
2024 PPA Houston,Round 64,2024-04-14,De La Rosa D.,Emmrich M.,Laura C.,Dawidjan R.,2,0
2024 PPA Houston,Round 64,2024-04-14,Duong B.,Duong Q.,Goldin G.,Madonia S.,0,2
2024 PPA Houston,Round 64,2024-04-14,Querrey S.,Burrows W.,Amiri F.,Mead M.,2,0
2024 PPA Houston,Round 64,2024-04-14,Bass S.,Brown M.,Hawvermale D.,Rangel D.,2,0
2024 PPA Houston,Round 64,2024-04-14,Andrews J.,Markowitz E.,Khlif N.,Hunter J.,0,2
2024 PPA Houston,Round 64,2024-04-14,Klinger C.,Vich J.,Turmel P.,Kheireddin B.,2,0
2024 PPA Houston,Round 64,2024-04-14,Roddy E.,Diamond C.,Fu R.,Young D.,2,0
2024 PPA Houston,Round 64,2024-04-14,French B.,Trinh T.,Finan B.,Wild M.,2,0
2024 PPA Houston,Round 64,2024-04-14,Lui J.,Morrow T.,Gustad A.,Harvey A.,2,0
2024 PPA Houston,Round 64,2024-04-14,Wasson L.,Violette E.,Hall D.,Larson B.,0,2
2024 PPA Houston,Round 64,2024-04-14,Loyd J.,Loyd M.,Santini E.,Inn R.,2,0
2024 PPA Houston,Round 64,2024-04-14,Bellamy R.,Cincola J.,Kim E.,Russo E.,2,0
2024 PPA Veolia Los Angeles Open,Finals,2024-04-22,Johns C.,Johns B.,Vich J.,McGuffin T.,3,2
2024 PPA Veolia Los Angeles Open,Bronze Medal Match,2024-04-22,Ge A.,Garnett C.,Rettenmaier T.,Navratil Z.,0,2
2024 PPA Veolia Los Angeles Open,Semi-Finals,2024-04-22,Rettenmaier T.,Navratil Z.,Vich J.,McGuffin T.,0,2
2024 PPA Veolia Los Angeles Open,Semi-Finals,2024-04-22,Johns C.,Johns B.,Ge A.,Garnett C.,2,1
2024 PPA Veolia Los Angeles Open,Quarter Finals,2024-04-22,Vich J.,McGuffin T.,Young D.,Loong T.,2,1
2024 PPA Veolia Los Angeles Open,Quarter Finals,2024-04-22,Wilson T.,Wright M.,Rettenmaier T.,Navratil Z.,1,2
2024 PPA Veolia Los Angeles Open,Quarter Finals,2024-04-22,Johns C.,Johns B.,Devilliers J.,Smith P.,2,0
2024 PPA Veolia Los Angeles Open,Quarter Finals,2024-04-22,Tellez P.,Staksrud F.,Ge A.,Garnett C.,0,2
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Young D.,Loong T.,Stone W.,Arnold J.,2,0
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Vich J.,McGuffin T.,Bellamy R.,Fought T.,2,0
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Wilson T.,Wright M.,De La Rosa D.,Emmrich M.,2,1
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Ge A.,Garnett C.,Hewett R.,Kawka P.,2,1
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Tellez P.,Staksrud F.,Deakin S.,Jakovljevic I.,2,0
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Johns C.,Johns B.,Teoni P.,Johnson C.,2,0
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Dawson C.,Patriquin H.,Rettenmaier T.,Navratil Z.,0,2
2024 PPA Veolia Los Angeles Open,Round 16,2024-04-22,Devilliers J.,Smith P.,Taylor C.,Smith S.,2,1
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Stone W.,Arnold J.,Cassidy R.,Anderson M.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Young D.,Loong T.,Schenk A.,Powell C.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Vich J.,McGuffin T.,Shekar K.,Morrow T.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Rettenmaier T.,Navratil Z.,Kojima B.,Dayan K.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Dawson C.,Patriquin H.,Newcombe R.,Ayotte J.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Wilson T.,Wright M.,Wasson L.,Perez E.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Hewett R.,Kawka P.,Scarpa A.,Barrientos M.,2,1
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Ge A.,Garnett C.,Hovenier B.,Joseph G.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Tellez P.,Staksrud F.,Andrews J.,Read A.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Taylor C.,Smith S.,Feliz A.,Stith M.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Devilliers J.,Smith P.,Querrey S.,Burrows W.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Johns C.,Johns B.,Dow G.,Diamond C.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,French B.,Shick C.,Bellamy R.,Fought T.,0,2
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,De La Rosa D.,Emmrich M.,Lohani A.,Neumann A.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Deakin S.,Jakovljevic I.,Wazir A.,Violette E.,2,0
2024 PPA Veolia Los Angeles Open,Round 32,2024-04-22,Teoni P.,Johnson C.,Burl C.,Presser J.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Andrews J.,Read A.,Quinones C.,Kim E.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Eveloff R.,Jensen D.,Feliz A.,Stith M.,0,2
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Querrey S.,Burrows W.,Pailet E.,Warnick J.,2,1
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Beasley N.,Markowitz E.,Burl C.,Presser J.,1,2
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Baca M.,Shearer D.,Newcombe R.,Ayotte J.,0,2
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Lohani A.,Neumann A.,Jansson A.,Guidroz L.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Wasson L.,Perez E.,Hammond B.,Wild M.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Hovenier B.,Joseph G.,Hargreaves M.,Tamaki K.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Nemoff C.,Young D.,Kojima B.,Dayan K.,1,2
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Scarpa A.,Barrientos M.,Bridge J.,Huynh A.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Cassidy R.,Anderson M.,Pham K.,Amiri F.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Dow G.,Diamond C.,Black N.,Taylor Z.,2,1
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Estareja R.,Palm D.,Schenk A.,Powell C.,0,2
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Bellamy R.,Fought T.,Womack C.,Kerr B.,2,0
2024 PPA Veolia Los Angeles Open,Round 64,2024-04-22,Payetta L.,Rahachou S.,Shekar K.,Morrow T.,0,2
2024 PPA Red Rock Open,Finals,2024-04-28,Tardio G.,Daescu A.,Johnson J.,Frazier D.,0,3
2024 PPA Red Rock Open,Semi-Finals,2024-04-28,Johnson J.,Frazier D.,McGuffin T.,Bar D.,2,1
2024 PPA Red Rock Open,Semi-Finals,2024-04-28,Johns C.,Johns B.,Tardio G.,Daescu A.,1,2
2024 PPA Red Rock Open,Quarter Finals,2024-04-28,McGuffin T.,Bar D.,Dawson C.,Patriquin H.,2,1
2024 PPA Red Rock Open,Quarter Finals,2024-04-28,Tellez P.,Staksrud F.,Tardio G.,Daescu A.,0,2
2024 PPA Red Rock Open,Quarter Finals,2024-04-28,Johns C.,Johns B.,Khlif N.,Slutsky R.,2,0
2024 PPA Red Rock Open,Quarter Finals,2024-04-28,Johnson J.,Frazier D.,Loong T.,Vich J.,2,0
2024 PPA Red Rock Open,Round 16,2024-04-28,Tellez P.,Staksrud F.,Shick C.,Sock J.,2,1
2024 PPA Red Rock Open,Round 16,2024-04-28,Dawson C.,Patriquin H.,Klinger C.,Young D.,2,1
2024 PPA Red Rock Open,Round 16,2024-04-28,Ignatowich J.,Goldberg J.,Loong T.,Vich J.,0,2
2024 PPA Red Rock Open,Round 16,2024-04-28,Johnson J.,Frazier D.,Alhouni M.,Scarpa A.,2,0
2024 PPA Red Rock Open,Round 16,2024-04-28,Alshon C.,Garnett C.,Tardio G.,Daescu A.,0,2
2024 PPA Red Rock Open,Round 16,2024-04-28,Khlif N.,Slutsky R.,Loyd M.,Emmrich M.,2,0
2024 PPA Red Rock Open,Round 16,2024-04-28,Johns C.,Johns B.,French B.,Stone W.,2,0
2024 PPA Red Rock Open,Round 16,2024-04-28,McGuffin T.,Bar D.,Duong Q.,Hovenier B.,2,0
2024 PPA Red Rock Open,Round 32,2024-04-28,Klinger C.,Young D.,Barrientos M.,Taylor C.,2,0
2024 PPA Red Rock Open,Round 32,2024-04-28,Teoni P.,Johnson C.,Duong Q.,Hovenier B.,1,2
2024 PPA Red Rock Open,Round 32,2024-04-28,McGuffin T.,Bar D.,Shearer D.,Amiri F.,2,0
2024 PPA Red Rock Open,Round 32,2024-04-28,Loong T.,Vich J.,Brown M.,Dow G.,2,1
2024 PPA Red Rock Open,Round 32,2024-04-28,Tardio G.,Daescu A.,Case C.,Smith R.,2,0
2024 PPA Red Rock Open,Round 32,2024-04-28,Alshon C.,Garnett C.,Newcombe R.,Ayotte J.,2,0
2024 PPA Red Rock Open,Round 32,2024-04-28,Smith S.,Fought T.,Shick C.,Sock J.,0,2
2024 PPA Red Rock Open,Round 32,2024-04-28,Ge A.,Koller A.,Loyd M.,Emmrich M.,1,2
2024 PPA Red Rock Open,Round 32,2024-04-28,French B.,Stone W.,Diamond C.,Nemoff C.,2,1
